Folder,Caption,Label
caption_29544,"Hunter Biden speaks at the Organization of American States in Washington, in 2016.",Opinion
caption_29546,"A Passover Seder in Germany, shortly after World War II. Jews observed Passover throughout dire circumstances in history. During the Holocaust, they observed in ghettos, concentration camps and forests.",Opinion
caption_29548,Sarah Snook in &ldquo;Soulmates.&rdquo;,Television
caption_29551,"An installation view of Sam Gilliam&rsquo;s &ldquo;Double Merge,"" 1968-2019. The two canvases, examples of Mr. Gilliam&rsquo;s Drape paintings, are each titled &ldquo;Carousel II&rdquo; (1968), and each unfurls to a length of about 75 feet.",Art & Design
caption_29554,"The Mirror Room at ""Yayoi Kusama: Every Day I Pray for Love,"" which will be at David Zwirner until Dec. 14.",Art & Design
caption_29557,"A postcard in &ldquo;World on the Horizon, <em>S</em>wahili Arts Across the Indian Ocean&rdquo; at the Smithsonian&rsquo;s National Museum of African Art. Photo: J. P. Fernandes, &ldquo;Ostafrikanische Sch&ouml;nheit&rdquo; (&ldquo;East African Beauty&rdquo;) in Zanzibar, Tanzania, pre-1900.",Art & Design
caption_29561,"Betsey Hodges at the Lowry Cafe in Minneapolis, Minn. in 2017.",Opinion
caption_2959,"Because of misplaced fear, Asians may be facing something more contagious than Covid-19: harassment and racism.",Opinion
caption_29590,"In President Trump&rsquo;s notes used at the March 19 White House news briefing, &ldquo;Corona&rdquo; was replaced with &ldquo;Chinese&rdquo; in a reference to the coronavirus.",Opinion
caption_29601,"&ldquo;City in the Sky&rdquo; (2019), an installation by Elmgreen &amp; Dragset at Art Basel Hong Kong.",Art & Design
caption_29614,"Caleb (Aaron Paul) learned a few uncomfortable things about himself in this week's episode of ""Westworld.""",Television
caption_29615,The headquarters of the Department of Interior in Washington.,Opinion
caption_29619,"John Mahoney, right, with Kelsey Grammer, who played his son, on ""Frasier.""",Television
caption_29625,"Stephen McHattie and Stéphane Bissot in ""Dreamland.""",Television
caption_29628,"Lower Covid-19 case rates in places like Los Angeles may be a reflection of the differences in urban density, and lower use of public transportation.",Opinion
caption_29629,"Jordan Peele, who grew up revering &ldquo;The Twilight Zone,&rdquo; has helped to create a new version of it for CBS All Access.",Television
caption_29632,"""Seriously, I never get why reporters have to go into the bad weather to warn us about it,"" Trevor Noah said. ""Like, just tell us from the studio, we'll believe you.""",Television
caption_29642,"The director Ava DuVernay, who will appear on &ldquo;Desus &amp; Mero&rdquo; on Thursday.",Television
caption_29652,A new work by Banksy in downtown Manhattan protests the imprisonment of Zehra Dogan.,Art & Design
caption_29665,"Bernard (Jeffrey Wright) looks disoriented; he isn't alone. Multiple timelines, heady subject matter and the passing of time mean there's a lot to catch up on ahead of Season 3 of ""Westworld.""",Television
caption_2967,"Paul Fusco's photographs from the train carrying the body of Robert F. Kennedy from New York City to Washington, D.C., where the former attorney general was interred in 1968.",Art & Design
caption_29684,"""Reclaimed-Water-CC'd,"" a poster design by Nicole Awai reimagining a contemporary monument to Columbus — not on a pedestal, but at our feet.",Art & Design
caption_29693,"Joan Mitchell's ""Ici,"" a diptych from 1992.",Art & Design
caption_29705,"&ldquo;I think once the writers saw that I was playing Lalo with charm, they started writing charm into the scripts,&rdquo; said Tony Dalton, whose Lalo Salamanca was the central villain of Season 5.",Television
caption_29708,"An installation view of some of the new works in Dana Lok's exhibition ""One Second Per Second"" at Page (NYC) gallery.",Art & Design
caption_29710,An abortion rights demonstrator during a rally outside the Supreme Court last week.,Opinion
caption_29726,"&ldquo;Twelve Hairpins of Jinling,&rdquo; a 2011 painting by Hung Liu that was based on a photograph from World War II.",Art & Design
caption_29731,Lauren Boebert campaigned last month.,Opinion
caption_29751,"A billboard for the iPhone in Beijing. Despite the challenges of operating in China, foreign companies should not walk away completely, especially some high-tech firms.",Opinion
caption_29753,"The comedian Brett Davis prepares to marry Tidey, his Tide bottle girlfriend, during a recording of &ldquo;The Podcast for Laundry&rdquo; at Abrons Arts Center on Sunday.",Television
caption_29759,"The Ghent Altarpiece at St. Bavo's Cathedral in Belgium in January, when restorations were unveiled. Curators had finally persuaded the church leaders to allow a museum to display some of the panels. Then came lockdowns.",Art & Design
caption_29761,Images of the singer Mohammad Reza Shajarian on the cellphones of fans gathered outside the Tehran hospital where he died.,Opinion
caption_29762,"Gwyneth Paltrow at a screening of ""The Goop Lab"" in Los Angeles.",Opinion
caption_29773,"Cars in Sunrise, Fla., in line for groceries from a food bank.",Opinion
caption_29790,"<strong>Hollywood, Dec 1:</strong> Xavier Cain, 48, lives in a tent under HWY 101 alongside many other unhoused people.",Opinion
caption_29791,"Jamel Dobbins, 31, handing out food at Hillside Elementary School in Montclair, N.J., on March 17.",Opinion
caption_29796,One of the recently acquired ventilators at the New York City Emergency Management warehouse last week.,Opinion
caption_29799,"Julián Castro answering questions at a Presidential forum in Waterloo, Iowa, in December.",Opinion
caption_29802,"Seth Meyers said the raid of the office of President Trump's personal lawyer felt ""like the series finale.""",Television
caption_2981,A pulse oximeter can provide early warning of the kinds of breathing problems associated with Covid-19 pneumonia.,Opinion
caption_29818,"Fred Armisen in ""Standup for Drummers.""",Television
caption_29820,Mike Pompeo has plenty he should be answering for.,Opinion
caption_29825,A woman who has lupus and had to recently call at least five pharmacies before she could find a place to fill her hydroxychloroquine prescription.,Opinion
caption_29826,Faran Tahir in &ldquo;The Magicians.&rdquo;,Television
caption_29827,"Once again, Attorney General William Barr stands out among cabinet members.",Opinion
caption_29829,"Lyfe Tavarres in his apartment in Portland, Ore. He has found support during the coronavirus crisis by reaching out to family members and friends.",Opinion
caption_29830,Protesters in May at the Amazon campus in Seattle demanding the right to a union and local taxation of the company.,Opinion
caption_29834,"When others ask how her husband feels about her success Ali Wong replies, ""It's not hard to feel good about your spouse making money.""",Television
caption_29835,"Maria Balshaw under ""Forms in Space... by Light (in Time)"" from 2017 by Cerith Wyn Evans, at Tate Britain.",Art & Design
caption_29838,"Norman Reedus in ""The Walking Dead.""",Television
caption_29844,"Quraysh Ali Lansana, left, a poet and educator, and Jerica Wortham, project manager of the Greenwood Art Project, are among those trying to make sure the history of Tulsa, Okla., and Black Wall Street isn't lost.",Art & Design
caption_29846,Quarterback Vince Young of the Texas Longhorns scoring the winning touchdown against the USC Trojans in the 2006 Rose Bowl. It remains the most beloved national title game in college football history.,Opinion
caption_2985,"Tom Brady, center, with coach Bill Belichick of the New England Patriots.",Television
caption_29850,Members of President-elect Barack Obama&rsquo;s new administration in January 2009.,Opinion
caption_29853,"Daniel Zovatto in ""Here and Now.""",Television
caption_29864,"""The Battle between Carnival and Lent,"" photographed using macrophotography, left, and x-radiography, right.",Art & Design
caption_29882,Bob Dylan in &ldquo;Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese.&rdquo;,Television
caption_29883,"""Vishvarupa"" (1961) from ""An Artist of Her Time: Y.G. Srimati and the Indian Style,"" at the Metropolitan Museum of Art.",Art & Design
caption_29894,"Arkady Rotenberg, a Russian businessman under U.S. sanctions, was able to evade them to buy high-value art in New York through intermediaries, a Senate report concluded.",Art & Design
caption_29897,"Zoë Kravitz stars as an impossibly hip but romantically frustrated record store owner in ""High Fidelity,"" beginning Friday on Hulu.",Television
caption_29902,"""Défais-Toi de Tout et Viens à la Campagne"" (""Get Rid of Everything and Come to the Countryside""), photographed in Madrid in 2016.",Art & Design
caption_29906,Laurene Powell Jobs in 2013.,Opinion
caption_2991,A lawn sign in Philadelphia.,Opinion
caption_29921,"Moncef Slaoui, a former pharmaceutical executive, while President Donald Trump announces his appointment to lead the effort to develop a coronavirus vaccine.",Opinion
caption_29926,"Senator Chuck Grassley, Republican of Iowa, spoke during a Judiciary Committee hearing on Tuesday.",Opinion
caption_29934,Representative Steve King lost his committee assignments after comments in which he questioned why white supremacy is considered offensive.,Opinion
caption_29943,"In 1862, President Abraham Lincoln signed the Homestead Act, giving 160 acre freehold farms from the public domain to citizens who would live on them for five years, like this family in Custer County, Neb.",Opinion
caption_29951,Demonstrators in Minneapolis marched last Friday to protest the killing of George Floyd.,Opinion
caption_29955,Education Secretary Arne Duncan looked on as Vice President Joe Biden paused while speaking at the University of New Hampshire in Durham in 2011.,Opinion
caption_29956,"Charles Levin's body was discovered on Saturday in Grants Pass, Ore.",Television
caption_29960,Trevor Noah reacting Thursday to the scandal about President Trump's quid pro quo with Ukraine. Or the one about his resort hosting the G-7 summit. Or the one about the Kurds.,Television
caption_29969,Portrait of the 13th-century Persian poet and mystic Jalaluddin Muhammad Rumi.,Opinion
caption_29974,"A view of MoMA galleries from the Sculpture Garden, with visitors in the courtyard.",Art & Design
caption_29977,"Sign at Museum of Fine Arts, Houston, as it prepared to reopen to the public on Saturday. (That&rsquo;s Amedeo Modigliani&rsquo;s 1916 &ldquo;Portrait of L&eacute;opold Zborowski,&rsquo;&rsquo; bemasked.)",Art & Design
caption_29982,"&ldquo;Freedom Club,&rdquo; from 2009, woodcarving, by James Benning, in a show hosted on the website of the Los Angeles project space O-Town House.",Art & Design
caption_30007,Protesters recorded a man singing during a march in Washington on June 3.,Opinion
caption_30021,"From left, Meriem Bennani, Tiona Nekkia McClodden, Calvin Marcus, Maia Ruth Lee, Todd Gray, Sofía Gallisá Muriente, Nicholas Galanin and Tomashi Jackson.",Art & Design
caption_30023,"Lionel Richie, Katy Perry and Luke Bryan.",Television
caption_30035,"Kerry James Marshall&rsquo;s &ldquo;Past Times,&rdquo; from 1997, an acrylic and collage on canvas, sold for $21.1 million at Sotheby&rsquo;s Wednesday night.",Art & Design
caption_30037,"Gen. Lloyd Austin, former head of Central Command.",Opinion
caption_30040,"Salvador Dal&iacute;&lsquo;s &ldquo;Gala Placidia. Galatea of the Spheres&rdquo; from 1952, for which his wife, Gala Dal&iacute;, was the model and muse. A new exhibition in Barcelona examines Gala as someone willing to play those roles, but also as a person eager to forge her own path as an artist.",Art & Design
caption_30051,The spray-painted base of the statue of Andrew Jackson near the White House remained last week after protesters tried to tear down the statue.,Opinion
caption_30062,A family in Connecticut sitting shiva remotely for an elderly relative who died of heart failure last week.,Opinion
caption_30065,"The glass-and-steel bridge in Venice, designed by Santiago Calatrava, opened to the public in 2008. Its glass surface has proved slippery and has been damaged by luggage.",Art & Design
caption_30069,"Conspiracy or no, consumers nearly cleared the shelves of hand sanitizer and face masks.",Opinion
caption_30073,,Opinion
caption_30080,"From left, Laci Mosley, Patty Guggenheim, Laura Chinn and Melanie Field in ""Florida Girls.""",Television
caption_30082,"Ben Mendelsohn, left, and Yul Vazquez in &ldquo;The Outsider.&rdquo;",Television
caption_30088,Pete Holmes in the season finale &mdash; and series finale &mdash; of &ldquo;Crashing&rdquo; on HBO.,Television
caption_30092,Television crews set up in the rotunda of the Russell Senate Office Building on Wednesday. It's likely that the media will be kept out of parts of the impeachment trial.,Opinion
caption_30093,"""Spatial Concept, Expectations,"" 1965, water-based paint on canvas with slashes, originally with wood frame.",Art & Design
caption_30100,"Cai Guo-Qiang's ""Fallen Blossoms,"" at the Philadelphia Museum of Art in 2009.",Art & Design
caption_30102,"Taron Egerton, left, and Jamie Foxx in &ldquo;Robin Hood.&rdquo;",Television
caption_30103,"The American artist Michael Rakowitz's sculpture, ""The Invisible Enemy Should Not Exist,"" in London.",Art & Design
caption_30115,Jennifer Lopez performing at the Super Bowl on Sunday.,Opinion
caption_30120,"Chris Pine played the love interest in Patty Jenkins&rsquo;s 2017 film &ldquo;Wonder Woman,&rdquo; and the two have reunited for the TNT limited TV series &ldquo;I Am the Night.&rdquo;",Television
caption_30121,Shinzo Abe is stepping down after eight and a half years as Japan's prime minister.,Opinion
caption_30130,The architect Richard Meier is stepping down from the leadership of his firm several months after he was accused of sexual harassment.,Art & Design
caption_30133,"Dmitry Sholokhov, left, and Sonjia Williams both appeared in Season 10 of ""Project Runway."" Sholokhov is currently on Season 7 of ""Project Runway All Stars.""",Television
caption_30144,"Akili McDowell, right, with Teshi Thomas, stars as a boy navigating life in South Florida in &ldquo;David Makes Man.&rdquo;",Television
caption_30149,"""Huntsville Station.""",Opinion
caption_3015,Corey Stoll and Maggie Gyllenhaal in the series finale of &ldquo;The Deuce.&rdquo;,Television
caption_30154,"""Merriam-Webster dictionary tweeted that the most searched-for words following President Trump's campaign rally last night were racism, fascism and xenophobia,"" Seth Meyers said on Thursday. ""Well, at the rally, that was the calendar of events.""",Television
caption_30157,Only Nancy Pelosi and the Fed chairman will save us.,Opinion
caption_30177,"Front row, from left: David Rasche, Fisher Stevens, Holly Hunter, Matthew Macfadyen and Sarah Snook in a scene from ""Succession.""",Television
caption_30180,"""Know More,"" the first installment of the The Truth About Opioids advertising campaign, depicting true first-person accounts of young Americans with opioid use disorder.",Opinion
caption_30190,"Sonoya Mizuno and Nick Offerman in ""Devs.""",Television
caption_30195,"Emilia Clarke in ""Game of Thrones.""",Television
caption_30197,"Noam Chomsky, left, and J.K. Rowling",Opinion
caption_30198,Lonnie G. Bunch III.,Art & Design
caption_3022,"Christian Slater, left, and Rami Malek in a scene from ""Mr. Robot.""",Television
caption_30234,A Thoreau daguerrotype by Benjamin D. Maxham from 1856.,Art & Design
caption_3024,A Russian Air Force plane flying over Offutt Air Force Base in Omaha last year under the Treaty on Open Skies.,Opinion
caption_30242,"Prime Minister Scott Morrison at a news conference at Parliament House in Canberra, Australia, on April 7. ""Today is not about ideologies,"" he has said. ""We checked those at the door.""",Opinion
caption_30246,"""The Lovers of the Bastille,"" 1957, by Willy Ronis. The first major retrospective of his work in 10 years, and the first since his death, opened this week at the Pavillon Carré de Baudouin in Paris.",Art & Design
caption_30248,"John Bachmann's ""Bird's Eye View of the New York Crystal Palace and Environs"" (1853), part of an exhibition at the Bard Graduate Center Gallery in Manhattan.",Art & Design
caption_30252,,Opinion
caption_30255,"Geoffrey S. Berman, who had been in office since 2018, initially declined to leave his post.",Opinion
caption_30258,"Carla Gugino, left, and Giancarlo Esposito in &ldquo;Jett.&rdquo;",Television
caption_3026,"Pat Cipollone, left, and Jay Sekulow leaving the Capitol Tuesday after President Trump&rsquo;s impeachment trial ended for the day.",Opinion
caption_30265,Low-income workers now face a life a hundred times harder without the stability of income.,Opinion
caption_30271,"A medical worker applies a pulse oximeter on a patient of the Sotiria hospital, following the coronavirus disease (COVID-19) outbreak, in Athens, Greece.",Opinion
caption_30273,"A sign says &ldquo;Racism Kills&rdquo; during a march in Hanau, Germany, after a gunman killed nine people there on Feb. 19.",Opinion
caption_30278,"Relatives of the flight's crew at a memorial on Wednesday in the Boryspil International Airport outside Kyiv, Ukraine.",Opinion
caption_30299,President Trump at the coronavirus briefing at the White House on Friday.,Opinion
caption_3030,Sixty-nine people have already been found to have the novel coronavirus in the Seattle area.,Opinion
caption_30317,"""Untitled"" (Black and White Variation on ""Pochade""), 1956-58, by Stuart Davis.",Art & Design
caption_30324,"A detainee talking on the phone in his pod at the Stewart Detention Center in Lumpkin, Ga., in 2019.",Opinion
caption_30325,A scene from &ldquo;The Edge of Democracy.&rdquo;,Television
caption_3033,"This earth-sheltered house on the southwest coast of Scotland was built on the edge of a sheer cliff, which presented its builders with no shortage of difficulties.",Television
caption_30341,Outside the New York Stock Exchange on Friday.,Opinion
caption_30344,"A rendering of what viewers would see with a virtual reality headset while experiencing ""Chalkroom,"" an installation by Laurie Anderson.",Art & Design
caption_30349,New recruits at the New York City Police Academy in October.,Opinion
caption_30354,Dorothea Lange.,Opinion
caption_30357,"""I didn't expect to feel this way,"" said an emotional Tyler Perry upon accepting the Governors Award, effectively a lifetime achievement honor for his work.",Television
caption_30359,"The Brooklyn Antiquarian Book Fair, which takes place at the Brooklyn Expo Center on Saturday and Sunday, will host a preview of the Morgan Library &amp; Museum's upcoming exhibition on ""Frankenstein,"" which was written by Mary Shelley (above) 200 years ago.",Art & Design
caption_30361,"Abortion rights advocates during a demonstration outside the Supreme Court in Washington, in March.",Opinion
caption_30362,"Alan Ball, the creator of ""True Blood"" and ""Six Feet Under,"" returns to HBO with ""Here and Now.""",Television
caption_30363,President Andr&eacute;s Manuel L&oacute;pez Obrador at the National Palace in Mexico City. One of his campaign pledges was to rid Mexico of corruption.,Opinion
caption_30364,The Irish musician Cara Dillon has been a mainstay of the author's personal playlist during the pandemic.,Opinion
caption_30384,Milwaukee residents lined up to vote in Wisconsin&rsquo;s primary election on April 7.,Opinion
caption_30394,South Korean soldiers spraying disinfectant in front of a branch of the Shincheonji Church of Jesus in Daegu last week. Some people are calling for the sect to be dissolved and its founder to be charged with &ldquo;murder through willful negligence.&rdquo;,Opinion
caption_30396,"Normally, downtown Salt Lake City wouldn't look like this during morning rush hour.",Opinion
caption_3041,"Russell Crowe, left, and Mackenzie Astin in &ldquo;The Loudest Voice.&rdquo;",Television
caption_30411,"From left, Lili Reinhart, Camila Mendes and Cole Sprouse in a scene from &ldquo;Riverdale,&rdquo; a sexy, over-the-top spin on the Archie comics.",Television
caption_30423,Nathan Bowen painting a mural in the Hackney neighborhood of London on April 20.,Art & Design
caption_30426,Stephen Colbert crowed about Republicans' inability to come up with a plan to replace the Affordable Care Act.,Television
caption_30431,"""Maybe it is in your spleen — we don't know!"" Trevor Noah said on Tuesday. ""It could be anywhere.""",Television
caption_30440,"From left, ""Sea Anemones"" floor lamps by Pia Maria Raeder, ""L'infini Chair"" by Gildas Berthelot and ""Dynamic Landscape"" by François Mascarello at Galerie BSL, at the Armory.",Art & Design
caption_30446,"Kate McKinnon, left, played the Fox News host Laura Ingraham in a ""Saturday Night Live"" opening sketch that featured a surprise appearance by Elizabeth Warren.",Television
caption_30457,"Erie, Erie County, Pa.",Opinion
caption_3046,"A gondola sofa designed by Marcel Coard around 1925 in ""The Jazz Age: American Style in the 1920s"" at the Cooper Hewitt, Smithsonian Design Museum. The textile above it is ""Fire"" by Yvonne Clarinval, from 1925.",Art & Design
caption_30460,"Elisabeth Moss in ""The Handmaid's Tale.""",Television
caption_30461,Nathan Chen at the U.S. Figure Skating Championships in January.,Television
caption_30463,"Using the videoconferencing platform Zoom on a laptop in Nashville, people gathered for a virtual happy hour.",Opinion
caption_3047,"Catherine Agro; her 10-year-old Pomeranian, Lucy; and Colton Underwood in ""The Bachelor.""",Television
caption_30508,"Self-portraits by Velázquez, left, and Rembrandt. The two artists and their contemporaries are the subject of a major exhibition at the Rijksmuseum in Amsterdam.",Art & Design
caption_30517,"Jimmy Kimmel and a few of his fellow late-night hosts couldn't believe Rudy Giuliani allegedly expected President Trump to pay $20,000 a day for his services.",Television
caption_30519,"Hugh Grant and Nicole Kidman in &ldquo;The Undoing,&rdquo; a new mini-series on HBO.",Television
caption_30520,"The Mayo Clinic had tweeted that it informed Mike Pence of its mask policy, which he ignored. Stephen Colbert said it must have been hard for the vice president ""to get roasted by his idol: mayo.""",Television
caption_30527,"Returning from his holiday break, Stephen Colbert joked: ""Tonight I am excited to announce that after a 17-day shutdown, I am reopening 'The Late Show.'""",Television
caption_30528,"Harlan Coben&rsquo;s latest TV project, &ldquo;The Stranger,&rdquo; is part of a long-term deal granting Netflix the rights to 14 of his novels. &ldquo;To get the chance to collaborate with people I respect and like has been joyful,&rdquo; he said.",Television
caption_30535,"""Trump doesn't know anything about TikTok, and he doesn't actually care — he just says stuff like this because it's his favorite thing to do,"" Seth Meyers said on Monday's ""Late Night.""",Television
caption_30539,"People lined up outside a Kentucky career center for assistance with their unemployment claims in Frankfort, Ky., in June.&nbsp;",Opinion
caption_30540,"Huang Yong Ping's ""Theater of the World,"" which features live insects and reptiles.",Art & Design
caption_30544,"&ldquo;The Splash,&rdquo; by David Hockney, which sold at Sotheby&rsquo;s in London on Tuesday for about $29.8 million.",Art & Design
caption_30551,"&ldquo;A House to Die In,&rdquo; designed by the Norwegian architecture studio Snohetta, will change a view once painted by Edvard Munch.",Art & Design
caption_30552,David Harbour as Hellboy.,Television
caption_3056,"Noting that few late-night shows with Black men as hosts last for a third season, Cenac said, ""You've got two and done, and I am part of that club.""",Television
caption_30561,"The artist Dale Chihuly in his Seattle office, which holds some of his collections.",Art & Design
caption_3057,,Opinion
caption_30572,Samantha Bee reveled in the irony that Mortimer and Jacqueline Sackler's child was reportedly cultivating an interest in naturopathic medicine.,Television
caption_30576,"At the Marion Correctional Institution in Ohio, 80 percent of the 2,500 prisoners tested positive for coronavirus infection.",Opinion
caption_3058,"From left, Andrew Wingrove and Maneesh Goyal in their apartment, with Mickalene Thomas&rsquo;s &ldquo;Le D&eacute;jeuner sur l&rsquo;Herbe: Les Trois Femmes Noires.&rdquo;",Art & Design
caption_30583,"Representative Kevin McCar­thy, center, the House minority leader, is one of 126 House Republicans to have signed on to support Texas's suit challenging the election in the Supreme Court.",Opinion
caption_30592,Tom Cruise in &ldquo;Mission: Impossible - Fallout.&rdquo;,Television
caption_30603,"Elizabeth Olsen in Season 2 of ""Sorry for Your Loss.""",Television
caption_3061,Bon Jovi at the 2018 Rock &amp; Roll Hall of Fame Induction ceremony.,Television
caption_30615,Rosie Lee Tompkins&rsquo;s &ldquo;Untitled&rdquo; (1985) is among the quilts that Eli Leon has donated to Berkeley Art Museum and Pacific Film Archive. It was made using unconventional materials including velvet and rayon chenille and was assembled by Willia Ette Graham.,Art & Design
caption_30626,Sean Lowe greets the Season 17 cast of &ldquo;The Bachelor.&rdquo;,Television
caption_30646,"From left, Reese Witherspoon, Gavin Lewis, Megan Stott, Jordan Elsass and Jade Pettyjohn in the ""Little Fires Everywhere"" series finale, released Wednesday on Hulu.",Television
caption_30656,"""Love Vibe"" (1999-2014), a series of   panels in the exhibition ""Rochelle Feinstein: Image of an Image,"" at the Bronx Museum of the Arts.",Art & Design
caption_30662,"Kehinde Wiley&rsquo;s &lsquo;&lsquo;Napoleon Leading the Army over the Alps&rsquo;&rsquo; (2005), left, and Jacques-Louis David&rsquo;s &lsquo;&lsquo;Bonaparte Crossing the Alps&rsquo;&rsquo; (1801) shown in a composite photo of the exhibit at the Brooklyn Museum.",Art & Design
caption_3068,Bob Odenkirk in the Season 5 premiere of &ldquo;Better Call Saul.&rdquo;,Television
caption_30681,"""At this point, he's just messing with us,"" said Jimmy Kimmel about President Trump.",Television
caption_30699,"Original installation of ""Broken Nature: Design Takes on Human Survival,"" at the Milan Triennale, 2019, with Alex Goad's Lego-like MARS (Modular Artificial Reef Structure). Coral species can be grown underwater in the ceramic modules, then relocated back to natural reefs.",Art & Design
caption_3070,"The Turner's exhibition ""Margate to Minneapolis"" features more than 100 signs carried by protesters at Black Lives Matter marches in Britain.",Art & Design
caption_30700,"""Sprewell,"" by Tschabalala Self, in her New Haven studio. The artist collages fabric, painted canvas, silk, jeans, and painted newsprint. Ruth Erickson, a curator, puts her work ""at the forefront of figurative and identity exploration.""",Art & Design
caption_30702,"Republican state Senators Dan Soucek, left, and Brent Jackson, right, review historical maps at the General Assembly in Raleigh, N.C. in 2016.",Opinion
caption_30703,"Dagmara Dominczyk, left, and Jeremy Strong in &ldquo;Succession.&rdquo;",Television
caption_30706,"Evan Rachel Wood and James Marsden in the second season of ""Westworld,"" which expands the scope of the series.",Television
caption_30707,"A detail of &ldquo;Inside It Opens Up as Well,&rdquo; at Mr. Hockney&rsquo;s show at Pace Gallery.",Art & Design
caption_3071,"From left, King Princess, Will Ferrell and Aidy Bryant.",Television
caption_30725,"""Clearing Winter Storm, Yosemite National Park,"" by Ansel Adams, about 1937.",Art & Design
caption_30727,The building that once housed the American Folk Art Museum was demolished in 2014.,Art & Design
caption_30728,"Jharrel Jerome as Korey Wise in ""When They See Us,"" a mini-series about the Central Park jogger case.",Television
caption_30741,"Mount St. Helens erupted on May 18, 1980.",Opinion
caption_30743,"Piotr Bernatowicz, the new director of the Ujazdowski Castle Center for Contemporary Art in Warsaw, says Polish art is dominated by the left.",Art & Design
caption_30748,Bayard Rustin at the Citywide Committee for Integration Headquarters in 1964.,Opinion
caption_3075,"Myha'la Herrold, foreground, with, from left, David Jonsson, Ben Lloyd-Hughes, Harry Lawtey and Sagar Radia, in ""Industry.""",Television
caption_30755,Garments from the 2015 Blood and Roses Collection.,Art & Design
caption_30771,Robert Therrien's untitled folding table and chairs tower over a visitor to Frieze New York.,Art & Design
caption_30776,"Danai Gurira as Michonne in ""The Walking Dead.""",Television
caption_30780,Medicare for All has been a topic of debate in places like this town hall even in New Jersey in 2019.,Opinion
caption_30784,"Demonstrators in Tehran protested after a U.S. airstrike killed Maj. Gen. <br />Qassim Suleimani, leader of the Quds Force of the Islamic Revolutionary Guards Corps.",Opinion
caption_30785,"Trevor Noah sees two possible explanations for President Trump's somber coronavirus briefing Tuesday: He's finally taking the pandemic seriously, or it was an April Fools' prank.",Television
caption_30787,"The Fort National neighborhood of Port-au-Prince, Haiti, almost completely destroyed in a 2010 earthquake, now hosts new cinder-block buildings.",Opinion
caption_30788,"Mitchell and Emily Wei Rales, the creators of Glenstone, an art museum, added a 204,000-square-foot Pavilions building. The expansion adds 11 rooms of stacked concrete blocks that are connected by a glass passage and surround a water court.",Art & Design
caption_30790,"Jimmy Fallon sent his least sincere best wishes to the National Rifle Association on Thursday, after New York's attorney general filed a lawsuit demanding that it be dissolved.",Television
caption_3080,Tara Reade.,Opinion
caption_30800,"The U.S. Postal Service and its 600,000 workers face hostility at the White House.",Opinion
caption_30829,Dominic West and Keira Knightley in &ldquo;Colette.&rdquo;,Television
caption_30838,A barge navigating a lock of the Tucurui Dam.,Opinion
caption_30854,"A 1925 painting by Howard Russell Butler in ""Transient Effects: The Solar Eclipses and Celestial Landscapes of Howard Russell Butler,"" at the Princeton University Art Museum.",Art & Design
caption_30855,"Piper Kerman, left, with Uzo Aduba on the set of ""Orange Is the New Black"" during filming of the show's final season, debuting Friday on Netflix.",Television
caption_30856,The floor of the Hermitage Amsterdam is marked with tape to help visitors maintain social distancing.,Art & Design
caption_30858,Jordan Klepper in Comedy Central&rsquo;s immersive documentary series &ldquo;Klepper.&rdquo;,Television
caption_30861,London's Westminster Bridge on Tuesday.,Opinion
caption_30865,"Mary Boone, who was at the center of the New York art world for decades, is shutting her galleries as she prepares to serve a prison sentence related to tax fraud charges.",Art & Design
caption_30869,White supremacists marched at the University of Virginia in Charlottesville in 2017.,Opinion
caption_30870,"Critics say progress on a plan to improve diversity at major cultural institutions in New York City, like Carnegie Hall and New York City Ballet, is difficult to pin down.",Art & Design
caption_30872,"Willem Dafoe, left, and Robert Pattinson in &ldquo;The Lighthouse.&rdquo;",Television
caption_30877,Vice President Joe Biden addressing students at Tel Aviv University in 2010.,Opinion
caption_30891,National Guard personnel in formation as they leave a state-managed coronavirus drive-through testing site on Staten Island in New York.,Opinion
caption_30896,"Some of the New Yorkers featured in the New-York Historical Society's outdoor exhibition, ""Hope Wanted: New York City Under Quarantine."" From left, Michelene Wilkerson, Melanie Wilkerson, Leticia Lucero, Kay Hickman (the project's photographer) and Dara Wishingrad.",Art & Design
caption_30905,Daniel H. Weiss is writing a book about the American experience during the Vietnam era.,Art & Design
caption_30906,"Volunteers distributing food to those in need in Queens, N.Y., in April. The pandemic has been a massive humanizing force.",Opinion
caption_30918,"Typically one of the most crowded places in New York City, Times Square has gone quiet because of social-distancing efforts.",Opinion
caption_30919,"The remodeled 53rd Street main entrance to the Museum of Modern Art with the new canopy, and buildings to the west.",Art & Design
caption_30923,"Ernst Ludwig Kirchner&rsquo;s &ldquo;Portrait of Hans Frisch,&rdquo; circa 1907.",Art & Design
caption_30927,Rows of German automobiles on a shipping dock for export.,Opinion
caption_30931,"At British art market events like the Frieze fair, sales over 10,000 euros are subject to new regulation.",Art & Design
caption_30938,"Health care workers at a community health center in Syracuse, N.Y.",Opinion
caption_30945,"Hari Kondabolu in ""Warn Your Relatives.""",Television
caption_30950,"Siena Agudong, left, and Lauren Lindsey Donzis in &ldquo;No Good Nick.&rdquo;",Television
