Folder,Caption,Label
caption_35093,"People with protective glasses observed the solar eclipse in La Higuera, Chile, on Tuesday.",Science
caption_35103,"Peter Beck with the ""Humanity Star,"" which is made of carbon fiber and reflective panels. It has been compared to a disco ball, or a Dungeons and Dragons die.",Science
caption_35112,Novak Djokovic during his victory in the men's final at Wimbledon in 2019.,Sports
caption_35115,"Steve Palmer at Oak Steakhouse in Charleston, S.C., part of the Indigo Road Hospitality Group. He helped form Ben's Friends after losing a colleague to suicide.",Food
caption_35116,"With the Raiders' move to Las Vegas, Jimmy Garoppolo and the San Francisco 49ers are all that's left for Bay Area football fans.",Sports
caption_35123,The Ultimate Fork from Sur la Table is made of heat-resistant silicone.,Food
caption_35125,"Dosas, crisp crepes from southern India, stuffed with greens and tangy pumpkinseed chutney.",Food
caption_35128,Enchiladas con carne: enchiladas stuffed and topped with chili con carne.,Food
caption_35131,"On Thursday, the N.F.L. announced that the Tennessee Titans' facility would remain closed indefinitely and that the team would ""have no in-person activities until further notice.""",Sports
caption_35133,J&uuml;rgen Klopp as he probably looked upon realizing that the Premier League season would pick up where it left off: with Liverpool in first.,Sports
caption_35150,"Phil Linz, left, celebrated with his manager, Yogi Berra, after the Yankees clinched the American League pennant in 1964. Relations between the two had not always been quite so cordial.",Sports
caption_35154,"Adam Levine, left, and James Valentine of Maroon 5 perform during the iHeartRadio Music Awards last year. The band has canceled a news conference to discuss its Super Bowl halftime performance.",Sports
caption_35178,"Peyton Manning reading the green with Tiger Woods, who had not played since finishing last at an event in February.",Sports
caption_3518,"The fruiting bodies of Phycomyces blakesleeanus, a fungus that, like humans and plants, can detect gravity.",Science
caption_35182,A Komodo dragon in Indonesia eating the carcass of another dragon.,Science
caption_35183,L.S.U. quarterback Joe Burrow holds the trophy as his team celebrates a national title with a win over Clemson.,Sports
caption_35186,The N.C.A.A.'s appeal came during the first week of its showcase events: the N.C.A.A. basketball tournaments.,Sports
caption_3520,A fossil of an Ediacaran fern discovered in South Australia.,Science
caption_35202,Christian McCaffrey ran for 59 yards and two touchdowns against Tampa Bay before leaving the game with an ankle injury.,Sports
caption_35205,"The Caesar is the favorite drink of many Canadians. It's typically composed of vodka, hot sauce, Worcestershire sauce, various spices and garnishes and, most critically, Clamato or some equivalent.",Food
caption_35208,Jack Trice was largely forgotten at Iowa State before students and some faculty started a campaign to name the university's stadium after him.,Sports
caption_35224,"Daniel Espino, right, was the Cleveland Indians' first-round pick in the 2019 draft. This year's draft will most likely have fewer rounds and less money handed out.",Sports
caption_35231,Easy pea soup.,Food
caption_35239,Seattle Storm's Ezi Magbegor went for a shot during the first half against the New York Liberty on Saturday.,Sports
caption_35243,"A deactivated Titan 2 nuclear missile in a silo at the Titan Missile Museum in Green Valley, Ariz. last year.",Science
caption_35251,"Sunflowers turn with the sun until they get old, when they stop moving and remain facing east, like those above.",Science
caption_35253,"Ayean Cho of South Korea hitting a shot on the final day of the Australian Open, where she finished in a tie for sixth last month. Five L.P.G.A. tournaments have been canceled or postponed since that event.",Sports
caption_35259,"Jesus Puerto&rsquo;s restaurant, Soul De Cuba in New Haven, Conn., was broken into by a burglar who stayed for several days. Mr. Puerto says he is now out thousands of dollars.",Food
caption_35262,Rafael Nadal answered questions after announcing his withdrawal at Indian Wells.,Sports
caption_35267,"Angie Rito and Scott Tacinelli, a married couple, now have their own restaurant, Don Angie, in Greenwich Village.",Food
caption_35295,"A researcher ran tests on a miniature ecosystem of sand, sea grass, algae, invertebrates and fish that was designed to simulate the impact of climate change.",Science
caption_35298,Megan Rapinoe scored past the Canadian goalkeeper Stephanie Labbe in the United States' 3-0 win on Sunday in the final of the CONCACAF Olympic qualifying tournament.,Sports
caption_35305,"Former Lakers guard Kobe Bryant and his second-oldest daughter, Gianna, shared a love of basketball. They died together in a helicopter crash on Jan. 26.",Sports
caption_35311,"MediaPro paid a record price to broadcast matches in France's top soccer leagues in 2018. Last week, it walked away from the deal.",Sports
caption_35321,Cmdr. Edgar D. Mitchell had a doctorate in flight sciences.,Science
caption_35330,Yankees players worked out in their empty home stadium on Saturday.,Sports
caption_35332,Not even the destructive fury of a hurricane can stop this seatrout from spawning.,Science
caption_35343,"Wild rice, white beans, mushrooms and spinach make for an adaptable, festive casserole.",Food
caption_35360,"John F. Nash Jr. at a ceremony last week in Oslo, Norway, where he was awarded the Abel Prize.",Science
caption_35366,"Peppered moth caterpillars are so adept at camouflaging themselves to match their surroundings that they can do it blindfolded, literally.",Science
caption_35367,"Ms. Jinich films the cooking segments for her TV show at home, where her large, square, dark-wood island is exactly the opposite of what most producers would advise.",Food
caption_35370,"An ocellated lizard. Their scales change from brown and white to black and green as they get older, and scientists say they appear to follow a pattern that is similar to a computer simulation.",Science
caption_3538,Darra Goldstein,Food
caption_35380,Norman Kornbleuth and his daughter Heather Lamster in Broadway Panhandler on Friday. The store's jam-packed East Village location is the third space it has occupied in Manhattan since opening in 1976.,Food
caption_35382,The Large Hadron Collider at the European Particle Physics Laboratory near Geneva. The collider uses vast quantities of helium to cool its electromagnets.,Science
caption_35383,Costas Spiliadis at Estiatorio Milos in Midtown Manhattan. His international group will open a restaurant next week in the city's new Hudson Yards development.,Food
caption_3539,"An artist&rsquo;s impression of the Wolfe Disk, a giant rotating disk galaxy in the early universe. The galaxy was discovered when the Atacama Large Millimeter Array, or ALMA, a radio telescope in Chile, examined the light from a more distant quasar, top left.",Science
caption_35404,The Canadian butter tart is now available in New York.,Food
caption_35406,"""I know a lot of people don't want to see us here,"" Carlos Correa said. ""But what are they going to say now?""",Sports
caption_3541,Concord cake from Breads Bakery.,Food
caption_35418,Fans berated UEFA in signs and in song at Manchester City's Premier League match against West Ham last week.,Sports
caption_35419,"""We've been waiting around as scholars and researchers on the subject for many decades and hoping to God that one day the government would come out and acknowledge what this is.""",Science
caption_3543,Usain Bolt said he would isolate for 14 days while he awaited the results of a coronavirus test.,Sports
caption_35431,"Thomas Brown, the director of operations, left, and Simon Kim, the owner, at Cote.",Food
caption_3544,"Michael Brantley's power, along with his lack of strikeouts, makes him a perfect fit in the Houston offense. That he is left-handed is icing on the cake.",Sports
caption_35441,"Nicolaas Bloembergen, center, toasting his Nobel Prize in Physics award in 1981 with his wife, Deli Bloembergen, and Paul Martin, a dean at Harvard University, in Cambridge, Mass.",Science
caption_35448,Alexa Weibel's modern take on the classic macaroni salad.,Food
caption_35449,"Skulls from Thylacosmilus, left; Smilodon, right; and Hoplophoneus, top. While they all look like saber-tooth cats, only Smilodon is a member of the cat family. Hoplophoneus was a nimravid and appears earlier than true cats in the fossil record. Thylacosmilus was a marsupial.",Science
caption_35450,Daniel Soares at his pop-up.,Food
caption_35455,The Negg was designed to help take the frustration out of peeling hard-cooked eggs.,Food
caption_35456,"Researchers found that we leave, ""molecular lifestyle signatures,"" on our mobile phones. But some forensic scientists and legal experts question whether such information could ever be used in court.",Science
caption_3546,Dr. William Dement at his sleep research laboratory at Stanford University in 1982. Next to him was a device used to track electrical signals given off during sleep.,Science
caption_35476,"Ellie Furneaux, a potential star in the sledding sport skeleton, was forced to retire early because of brain injuries.",Sports
caption_35484,"Buffalo's defense came alive against Seattle last week. Linebacker A.J. Klein, above, had two sacks, four quarterback hits and recovered a fumble.",Sports
caption_35490,"Kevin Na, center, won the 2019 Charles Schwab Challenge at Colonial Country Club in Fort Worth. The PGA Tour announced plans to start this year's tournament on June 11 without spectators.",Sports
caption_35505,"Benjamin Neale, a geneticist at the Broad Institute at M.I.T. and Harvard University and a lead researcher in the study.",Science
caption_35508,Barbara Lynch.,Food
caption_35513,"A Singaporean version of chee cheong fun, a dish most often found at breakfast or late at night.",Food
caption_35516,It's quarter-inch cut all the way.,Food
caption_35518,"Rice and lentils are a natural pairing, but adding chorizo and greens makes them sing.",Food
caption_35531,Goaltender Mackenzie Blackwood has been a bright spot in a season in which the Devils are near the bottom of the standings.,Sports
caption_35533,"Ohio State players and Coach Ryan Day, far right, celebrated a victory last season. The Big Ten will now try to join the football conferences trying to play during the pandemic.",Sports
caption_35544,"Connecticut coach Randy Edsall said that even though his team had largely avoided the coronavirus, it was still disruptive enough during practice that it made the prospect of games more daunting.",Sports
caption_35565,An artist's rendering of what the short-armed carnivorous Gualicho shinyae may have looked like.,Science
caption_35577,The Court of Master Sommeliers confers the most prestigious title in American wine.,Food
caption_35580,The idea of combining the men's and women's tennis tours has gained some steam from high-profile players while they are on a break during the coronavirus outbreak.,Sports
caption_35589,Paella with shrimp and fava beans.,Food
caption_35596,"Offerings from Barney Brown custom sandwich shop: from left, Ham & Brie Yum-Yum, NYT Italian Special, Turkey Bliss (back) and Reuben Phenomenon. Don't like any? Design your own.",Food
caption_35603,Ryan Babel in January. Watching him play was easy. Reading his tweets was impossible.,Sports
caption_35618,"A shaded relief image from NASA of the Yucatán Peninsula, showing the Chicxulub impact crater at upper left.",Science
caption_35622,Major League Soccer's commissioner predicted the league could lose $1 billion in revenue because of the coronavirus.,Sports
caption_35637,Delmonico's will mark a proud moment in its history this month.,Food
caption_35639,"Timothy Wilson, a professor of psychology at the University of Virginia, and other researchers challenged a landmark 2015 study that cast doubt on the results of dozens of psychology studies.",Science
caption_35640,"Katie Ledecky before a race in Des Moines on March 5. Not long after that, her training site at Stanford University shut down.",Sports
caption_35653,"Anthony Joshua during Tuesday's visit to New York City, where he will fight in June.",Sports
caption_3567,"As a general rule, start the night with shots lower in A.B.V., like the Bamboo Shot.",Food
caption_35686,"Captain Jean Luc-Picard, right, facing the Borg Queen in ""Star Trek: First Contact.""",Science
caption_35688,A scanning electron mircoscope image of the body and wings of a proboscid-bearing moth that is covered densely with scales.,Science
caption_3570,"Finished with green olives and hard-boiled eggs, this caponata can be served as an appetizer, main or side.",Food
caption_35701,"Mr. Hutchinson's family photographs. Through the genetic testing service 23andMe, Mr. Hutchinson learned that his mother had a brother and a sister, and a genealogist helped him track down some first cousins in Alabama, who said they had been told never to contact Mr. Hutchinson or his family.",Science
caption_35702,"Anthony Cirelli, middle, scored the winning goal on Thursday, sending the Lightning to the Stanley Cup finals for the second time in six years.",Sports
caption_35716,Apollonia Poilâne,Food
caption_3573,The seven-time champion Jimmie Johnson bids farewell to Nascar this weekend.,Sports
caption_35733,"The Rev. George V. Coyne at the Vatican observatory at Castel Gandolfo in 1991. He headed it for nearly three decades, arguing that religion had a place alongside science.",Science
caption_3574,Middle-school tacos.,Food
caption_35751,An image of Saturn from NASA's Cassini spacecraft.,Science
caption_35754,"A remnant from a Type 1A supernova observed in the Milky Way, one of the cosmic markers of how fast the universe is expanding. Observing exploding stars helped astronomers first discover the existence of dark energy nearly 20 years ago.",Science
caption_35763,"Parading shrimps sychronously marched out of a river to migrate, some staying out of the water for 10 minutes or more.",Science
caption_35764,Farm workers in California wearing protective gear as they harvested crops in April.,Food
caption_35768,Benfica is the most popular team in Portugal and wields influence throughout society.,Sports
caption_35771,An image of neurons in a mouse hippocampus taken with expansion microscopy.,Science
caption_35776,"Paul George, his mind clear of free-agency worries, is in the midst of a career year for the Oklahoma City Thunder.",Sports
caption_35784,"David Beckham, foreground, at a public hearing at Miami City Hall last year about his team's proposed Major League Soccer stadium and commercial development. The team is to begin play next year.",Sports
caption_35796,Stalagmites in Lewis & Clark Caverns State Park in Montana.,Science
caption_35801,"At the Wolf Science Center in Vienna, wolves had to pull ropes together to get a food treat. Dogs, tasked with the same challenge, did not manage so well.",Science
caption_35815,"Indigenous to New Orleans, beignets are of the same genus as doughnuts but a separate species.",Food
caption_35817,"Vitamania: Our Obsessive Quest for Nutritional Perfection 
By Catherine Price. Penguin Press. 318 pages. $27.95",Science
caption_35825,"North Carolina A&amp;T&rsquo;s Desttany Parker in a softball game against Cleveland State on March 6, six days before all N.C.A.A. sports were shut down.",Sports
caption_35826,"Despite what it says on the package, humans will love these crunchy toppings, too.",Food
caption_3583,Green strata with goat cheese and herbs.,Food
caption_35834,"A wind farm in Pomeroy, Iowa. The wind power industry is booming in the United States, with wind-farm technician projected to be the country's fastest-growing occupation over the next decade.",Science
caption_35840,"An image from the Dscovr satellite, taken on Dec. 3, 2015, shows a glint over central South America.",Science
caption_35845,Melissa Clark's matzo lasagna.,Food
caption_35848,"A plane flying over the Bardarbunga volcano spewing lava and smoke on Sep. 14, 2014.",Science
caption_35862,The Bear Ice Shaver from the MoMA Design Store.,Food
caption_35883,"At David Burke Tavern, the What's Up Doc is garnished with carrot tempura, among other things.",Food
caption_35885,"Spectators crowded the walkways at the All England Club during the 2019 Wimbledon championships. The tournament, an annual rite of summer, was canceled this year.",Sports
caption_35890,"Blair Braverman and some of her dogs at the Alpine Creek Lodge, which is on mile 68 of the Denali Highway, east of Cantwell, Alaska. And, yes, those are bootees on the dogs' feet.",Sports
caption_35893,"Technicians at work on the mirror of the James Webb Space Telescope at the Goddard Space Flight Center in Greenbelt, Md., in 2017.",Science
caption_3590,"A wind farm in Colorado City, Tex. Texas currently has more wind power than any other state.",Science
caption_35901,"Perry Fewell, left, working as the Carolina Panthers interim head coach in December. He received the newly created position of senior vice president of officiating administration for the N.F.L. He will bring 35 years of coaching experience to a department that has been run largely by referees.",Sports
caption_35902,"Morgan Freeman onstage during the 2017 Breakthrough Prize at NASA Ames Research Center in Mountain View, Calif. on Sunday.",Science
caption_35903,"A meteor from the Leonids streaking through the sky, seen between the arms of a cactus in Tucson, Ariz., in 2001.",Science
caption_35911,The French restaurant Vaucluse is selling breads baked by Jacqueline Eng.,Food
caption_35918,Summer solstice at Stonehenge in 2004.,Science
caption_35921,"Matt Dumba of the Minnesota Wild took a knee during the United States national anthem flanked by the Oilers' Darnell Nurse, right, and the Blackhawks' Malcolm Subban before an N.H.L. playoff game in Edmonton, Alberta, on Aug. 1.",Sports
caption_3593,"Lucky has gained 13 pounds since being seized. Pangolins might resemble sloths or armadillos, but scientists believe they are more closely related to polar bears, raccoons and other mammals in the taxonomic order Carnivora.",Science
caption_35944,A fashionable lunch for Fashion Week.,Food
caption_35949,Chicken francese.,Food
caption_35953,The inside of the Space Launch System's liquid hydrogen tank.,Science
caption_35954,"University of Mississippi guard Devontae Shuler, who led several teammates in kneeling during the national anthem on Saturday.",Sports
caption_35956,"Scientists say the increase in great white sharks off California is partially a result of climate change, which is pushing them, especially juveniles, north.",Science
caption_35957,Atlantic Beach pie.,Food
caption_35959,The white cliffs of Dover represent a cross section of a vanished land bridge between Britain and Europe. Scientists have reconstructed how the rock formation may have been ripped away thousands of years ago.,Science
caption_3597,"Cracked green-olive, walnut and pomegranate relish.",Food
caption_35971,Naomi Osaka during her quarterfinal win on Tuesday.,Sports
caption_35975,Oregon's Sabrina Ionescu is expected to be drafted No. 1 over all by the Liberty on Friday night.,Sports
caption_35983,"Pronghorn antelope wandering through the Jonah natural gas field near Pinedale, Wyo.",Science
caption_35995,"Jim Knowlton, right, the Cal athletic director, took over temperature-checking duties before a football practice on Oct. 12.",Sports
caption_35997,"Pep Guardiola never liked the term &ldquo;tiki-taka,&rdquo; but it came to define his Barcelona teams.",Sports
caption_36,The chef Ryan Hardy at Legacy Records.,Food
caption_3600,"An illustration of the NASA Space Launch System, a heavy-lift rocket still in development. NASA says it won't get off the ground until the end of 2019 at the earliest.",Science
caption_36006,Elena Delle Donne and Natasha Cloud of the Washington Mystics during Game 5 of the 2019 W.N.B.A. finals in October.&nbsp;,Sports
caption_36014,"The British professor Stephen Hawking in Cambridge in 2014, when he unveiled a formula to predict the chances of England succeeding in the soccer World Cup.",Science
caption_36015,"Pit Bull: The Battle Over an American Icon by Bronwen Dickey
Knopf, $26.95
330 pages",Science
caption_36021,The DePaul men's basketball team will begin its 2020-21 season on Wednesday night against Western Illinois in Chicago.,Sports
caption_36024,"The wings of a painted lady butterfly, left, compared to mutants generated with Crispr-Cas, a gene-editing technique, right.",Science
caption_36037,"Daniel Abt celebrated a trophy won in Formula E as a driver. But as a virtual driver, he struggled.",Sports
caption_36038,"The BNP Paribas Open, which in March became one of the first U.S. sporting events canceled because of the coronavirus, has been postponed for 2021.",Sports
caption_36051,"Seed pods from different varieties of cacao. The C.A.T.I.E.'s goal is not to replace all cacao with six resistant hybrids, but to be able to diversify the varieties grown worldwide.",Science
caption_36052,A new line of dips from the chef and restaurateur Maria Loi.,Food
caption_36053,"Michael Jordan, the player, has been introduced to a new generation of basketball fans, who have mostly known him as a meme or the logo on their pricey kicks.",Sports
caption_36060,"Santa Anita Park in Arcadia, Calif., on the final day of its season last year.",Sports
caption_36078,"Sandy was a lab chimp, now retired at Chimp Haven in Keithville, La. The N.I.H. is deciding whether old, ill chimps formerly used in research should be moved to sanctuaries like Chimp Haven, or retire in place.",Science
caption_36079,"Excavation of a possible Philistine cemetery in Israel by the Leon Levy Expedition to Ashkelon, one of the five ancient Philistine capitals.",Science
caption_36080,The gene responsible for the red on this turtle's back also helps it see shades of red that other animals cannot.,Science
caption_36090,"From left, Ryan Crouser and Joe Kovacs of the United States and Ashinia Miller of Jamaica at the Millrose Games this month.",Sports
caption_3610,"Victoria Blamey, formerly of Chumley's in the West Village, has been running the Gotham Bar & Kitchen for several weeks.",Food
caption_36102,"Tajarin, the Piedmontese egg noodles, are served very simply with mushrooms, butter, cheese and miso-cured egg yolk.",Food
caption_36103,Oleg Kononenko in a spacewalk at the International Space Station to inspect a hole that has prompted speculation.,Science
caption_36106,"Will Wade, Louisiana State&rsquo;s men&rsquo;s basketball coach, was suspended by the university on Friday, less than two weeks before the N.C.A.A. tournament.",Sports
caption_36109,"In addition to the typical brunch cocktails, ABCV also serves alcohol-free soft drinks, iced teas, and tonics called ""vibrations.""",Food
caption_36111,"A typical holiday feast at the Frumkin family table, where the chef Bonnie Frumkin Morales was raised on Russian food.",Food
caption_3612,"Albari&ntilde;os are wines that demand to be served with fresh seafood, the sort that would go with a zippy citrus spritz.",Food
caption_36120,"The body of a right whale, named Snake Eyes, was found off Long Island last month. He most likely got tangled in fishing gear, according to the necropsy results.",Science
caption_36131,Grilled soy-basted chicken thighs with spicy cashews.,Food
caption_36144,At an injection site in southwestern Iceland.,Science
caption_36160,"Édouard Mendy, 28, is the first-choice goalkeeper for Chelsea and Senegal.",Sports
caption_36161,The Titans entered Sunday with a 5-0 record despite a coronavirus outbreak that the N.F.L. said the team mishandled.,Sports
caption_36171,Here's a scary thought: What if running back Clyde Edwards-Helaire can make the Kansas City Chiefs offense even better than it was last season?,Sports
caption_36178,Ali Slagle's smoky black bean bake.,Food
caption_36182,A vending machine offers soft-serve ice cream to visitors at the Moxy Hotel in Midtown.,Food
caption_36191,Tomato-poached fish with chile oil and herbs.,Food
caption_36194,North Carolina celebrates winning the N.C.A.A. men's basketball championship in 1982.,Sports
caption_36195,Rib-eye steak and potatoes for two.,Food
caption_36200,New Mexican pozole.,Food
caption_36202,"Sagamore Spirit, in Baltimore, is one of several distilleries trying to resurrect Maryland-style rye whiskey. Some are not even in Maryland.",Food
caption_36205,Bison and their calves in Yellowstone National Park. A fossil found in Canada provides the oldest evidence of bison ever discovered in North America.,Science
caption_36207,"From left, bacon carpaccio, pork jowl, chef's bacon steak, bacon schnitzel, bacon sushi, eggplant rice and fresh pasta at Belly.",Food
caption_36215,A release of water that contained high amounts of sediment from the Xiaolangdi Dam in China in July 2012.,Science
caption_36218,"The Promenade des Anglais at sunset in Nice, France. Even in artificially-lit urban areas, people are active longer in the summer and less so in winter, a study of city-dwellers in southern Europe found.",Science
caption_36235,"Photographs of Evan Hansen, a former Wabash College captain, at his parents' home in Carmel, Ind.",Sports
caption_36250,"Fur seals can switch off and on R.E.M. sleep when they're in the sea and on land, a pattern never seen before. Scientists believe it might mean R.E.M. sleep helps generate heat in our skulls, like shivering for the brain.",Science
caption_36251,"Following a complaint by the F.T.C., a federal judge has ordered a large publisher of online scientific journals to change its business practices -- and to pay an enormous judgment.",Science
caption_36272,Herb-stuffed pork tenderloin with an orange caper sauce.,Food
caption_36293,Ernesto Valverde's biggest failing at Barcelona might be that he couldn't turn back time.,Sports
caption_36301,"A very cold female Liolaemus quilmes lizard in an experiment at California State University, Northridge.",Science
caption_36302,"At Pépé Le Moko in Portland, Ore., new versions of, from left: an amaretto sour, a Blue Hawaii, a Long Island iced tea and a Grasshopper.",Food
caption_36306,"Scientists say that studying bee behavior could help them understand hummingbird behavior, too.",Science
caption_36317,"Caspian tern chicks with a decoy adult tern. The species is a protected migratory bird that feeds on endangered wild salmonids, and preserving both populations poses a conundrum for conservationists.",Science
caption_36333,Cheserek has become one of the best-known runners in the United States.,Sports
caption_36334,"Francine Shapiro in 2011. She built the case for therapy based on eye movement one person at a time, experimenting first on herself and then on friends and colleagues.",Science
caption_36338,Ali Slagle's cheesy white bean tomato bake is made with pantry staples: canned beans and tomato paste.,Food
caption_36339,"About the size of a mouse and found in nearly all regions of the world, shrews are often mistaken for rodents, but are more closely related to moles",Science
caption_36350,Velvet fish with mushrooms.,Food
caption_36356,Coconut layer cake.,Food
caption_36362,"Trigger warnings started online, but have spread in recent years to college campuses and beyond.",Science
caption_3637,"The U.F.C. last put on a card on March 14 in Brazil, with no fans in attendance. The U.F.C. insisted that its card for April 18 would proceed as scheduled despite the coronavirus pandemic.",Sports
caption_36379,Sofia Kenin lost in the first round of the Italian Open and struggled early in her first-round win at Roland Garros.,Sports
caption_36384,Andy Xu will be the executive chef at DaDong New York.,Food
caption_36385,Grapes caramelized in honey and wine make a sweet-tart topping for yogurt ice cream,Food
caption_3639,Masahiro Tanaka gave up a fifth-inning solo homer to Randy Arozarena that put the Yankees in a 5-1 hole on Wednesday.,Sports
caption_36398,"In Spain, nonnative crayfish serve as prey for migratory wetland birds.",Science
caption_36419,Campbell point guard Chris Clemons leads Division I basketball in scoring at 29.8 points a game.,Sports
caption_36420,Scientists studying banded mongooses rarely observed close inbreeding.,Science
caption_36426,"Krishna Palem, a Rice University computer scientist, is proposing a power-saving supercomputer that might answer basic questions about global warming.",Science
caption_36431,An Indigenous Mapuche girl watched the solar eclipse from Chile on Monday.,Science
caption_36434,"Peter Meehan resigned as the food editor of The Los Angeles Times on Wednesday, after allegations of harassment and misconduct surfaced on Twitter.",Food
caption_36440,"The author, right, with the trout given to him and his son, Patrick, after a failed day of fishing.",Sports
caption_36443,An Egyptian fruit bat in flight.,Science
caption_36445,Grilled marinated swordfish steaks.,Food
caption_36465,"Salt has a multidimensional relationship with flavor: It has its own taste, and it both balances and enhances the flavors of other ingredients.",Food
caption_36471,Ars&egrave;ne Wenger is still trying to solve soccer&rsquo;s problems.,Sports
caption_36483,"LeBron James, right, and Anthony Davis before Game 2.",Sports
caption_36484,"An artist's rendering of 2007 OR10, a minor planet in the outer reaches of the solar system. The astronomers who discovered the minor planet are asking the public to weigh in on what to name it.",Science
caption_36490,Zack Britton. Formerly Zach Britton.,Sports
caption_36494,Methane gas in uncharacteristically stunning form.,Science
caption_36495,The chef Günter Seeger is opening his first restaurant in New York.,Food
caption_36497,At her home in New York in August.,Science
caption_36501,"An artist&rsquo;s rendering of the giant parrot Heracles inexpectatus, which might have stood three feet tall. Perched on the branch for comparison is a small prehistoric New Zealand bird, about three inches tall.",Science
caption_36509,"With New Jersey still limiting social gatherings to 500 people, the Jets and Giants announced on Monday that they won't have fans at regular-season games this year.",Sports
caption_36511,"Rachael Denhollander, right, hugging another woman who accused Larry Nassar of abuse, during court proceedings in Mr. Nassar's sentencing phase in 2018.",Sports
caption_36514,A mouse tagged with fluorescent protein that has undergone treatment with uDisco to become transparent.,Science
caption_36517,A vampire bat in Costa Rica.,Science
caption_36520,"Brooks Koepka celebrated after winning the 2019 P.G.A. Championship at Bethpage Black in Farmingdale, N.Y.",Sports
caption_36533,The SpaceX Crew Dragon as it approached the International Space Station late Monday.,Science
caption_36564,"The Hall of Fame Game, held annually in Canton, Ohio, to coincide with the enshrinement of new members, was to have pitted the Steelers against the Cowboys on Aug. 6.",Sports
caption_36568,Justin Wright-Foreman and Hofstra won 16 games in a row before Saturday's defeat at Northeastern.,Sports
caption_36569,This tuna-white bean casserole is finished with a crunchy potato chip topping.,Food
caption_36571,Tottenham Hotspur returned to the field on Friday with a game against Manchester United in front of tens of thousands of empty seats.,Sports
caption_36586,Maple-pecan galette with fresh ginger.,Food
caption_36611,This new gin from Ireland is more floral than herbal.,Food
caption_36613,Jimmy Butler was valiant in defeat during the N.B.A. finals with a series of brilliant performances.,Sports
caption_36620,North Carolina was the last of three No. 1 seeds to advance on Friday night.,Sports
caption_36621,"The Egg House has a foyer, kitchen, hallway, bedroom, garden and pool.",Food
caption_36624,"John Chapman inspected a derelict vessel from Japan that had washed ashore on Long Beach, Wash. Hundreds of species from Japanese coastal waters were carried across the Pacific on floating debris generated by the 2011 tsunami.",Science
caption_36625,"The Astros won the 2017 World Series, a title that has been tainted by revelations of illegal sign-stealing.",Sports
caption_36626,"Robert K. Kraft, the owner of the New England Patriots, has pleaded not guilty to two first-degree misdemeanor charges of soliciting prostitution.",Sports
caption_36627,"Pierry Saint-Joy and Jean Lucel, right, an owner of Bon Gout BBQ in Miami, checking the smoker outside the restaurant.",Food
caption_36650,A ceramic version of the Chongqing Chicken Wings from Mission Chinese Food by the artist Stephanie H. Shih.,Food
caption_36656,"Matt Sartwell of Kitchen Arts & Letters, left, and the chef Tim Cushman in the new branch of Kitchen Arts & Letters in the lobby library of the Park South Hotel.",Food
caption_36657,"Oleh Hornykiewicz in his Vienna office in 2009. He helped identify low dopamine levels as a cause of Parkinson&rsquo;s disease, a finding that led to an effective treatment.",Science
caption_36663,"Tilikum at SeaWorld Orlando in 2010, the year his trainer, Dawn Brancheau, was killed.",Science
caption_36672,X Y Jet putting in some work at the Meydan Racecourse in Dubai in 2016. He is scheduled to race there again on Saturday.,Sports
caption_36673,"The new restaurant in the Museum of Contemporary Art Chicago is called Marisol, and its centerpiece is a mural by the artist Chris Ofili.",Food
caption_36676,Dozens of common merganser ducklings following Mama on Lake Bemidji in Minnesota.,Science
caption_3668,"Inside and out, the arch is covered in stainless steel, and dehumidified air will be circulated around the structure's steel trusses to prevent rust.",Science
caption_36682,La Mercerie serves continuously from breakfast to cocktail hour and through dinner.,Food
caption_36700,Tonight&rsquo;s chicken rag&ugrave; with fennel can fill tomorrow&rsquo;s hand pies.,Food
caption_36712,Tyree Crump and Georgia suffered a loss thanks to a stuffed animal.,Sports
caption_36744,"""A whisper compared to what it normally is,"" Saints quarterback Drew Brees said, describing the vibe on Sunday at the Superdome.",Sports
caption_3675,"Kansas City Chiefs fans watching a training camp practice at Arrowhead Stadium last month, while observing social distancing guidelines. For Thursday&rsquo;s game, the stadium will admit 22 percent of its normal capacity.",Sports
caption_36751,"At Ho Foods in the East Village of Manhattan, Richard Ho is trying to perfect a classic: Taiwanese beef noodle soup.",Food
caption_36770,An Atlas 5 rocket carrying the United Air Force's X-37B space plane lifted off on Wednesday from Cape Canaveral Air Force Station in Florida.,Science
caption_36786,"Ann R. Tuennerman, center, shown in 2013 with Colin Asare-Appiah, left, and Darryl Bullock, the grandnephew of Tom Bullock, the first African-American bartender to publish a cocktail manual.",Food
caption_36805,"Lulu Peyraud raised a glass in Le Beausset, France, near her family&rsquo;s wine estate, in 2005. &ldquo;Lulu never knows what she&rsquo;s going to make until she&rsquo;s been to the market,&rdquo; the chef Alice Waters once wrote.",Food
caption_36811,Kareem Hunt was released by Kansas City and picked up by Cleveland.,Sports
caption_36816,"John McCorry, the chief executive of the West End food bank in Newcastle, collecting donations before a match at St. James' Park.",Sports
caption_36820,Hollis Woodard along the Dalton Highway.,Science
caption_36823,"Dana Buckles, whose Native American name is White Dog, bowed his head in prayer before a buffalo hunt in early November in Montana, a form of thanksgiving.",Food
caption_36827,Yotam Ottolenghi&rsquo;s butternut squash and fondue pie with pickled red chiles.,Food
caption_36833,"Scientists expected bees to gradually cease buzzing as the sky darkened during an eclipse. Instead, they stopped altogether.",Science
