Folder,Caption,Label
caption_31304,"The Rosario Candela-designed building at 834 Fifth Avenue, at East 64th Street, where a record was recently set for the most expensive city co-op.",Real Estate
caption_31310,"Travel to Europe, including to such sights as the Pantheon in Rome, is expected to be robust this summer despite concerns over security.",Travel
caption_3132,The Walker Tower skyscraper,Real Estate
caption_31324,Hatinh langurs at the Endangered Primate Rescue Center in Cuc Phuong National Park.,Travel
caption_31327,"From left, Hilary Summers, as Nell, and Leonardo Cortellazzi, as Nagg, exist in a sphere of ethereal nostalgia and thread-thin high notes.",Music
caption_31329,"The rapper 6ix9ine in a video for his single ""Gummo."" Gunshots were fired in Brooklyn on Tuesday during the filming of a video by 6ix9ine and 50 Cent. No one was hurt.",Music
caption_31331,The Burundi Drummers.,Travel
caption_31344,J.I.D will perform at Irving Plaza on Sunday and Monday.,Music
caption_31365,"From left, Jason Treuting, Josh Quillen, Adam Sliwinski and Eric Cha-Beach of So Percussion. They will look back on a century of percussion music on Saturday at Zankel Hall.",Music
caption_31368,Emma O'Halloran is a winner of the first Hildegard Competition.,Music
caption_31378,"One of the finest duos in lieder, Mark Padmore (center right) and Paul Lewis, will perform at Alice Tully Hall on April 19.",Music
caption_3138,"In May 2016, the Carnival cruise ship, Adonia, was the first American liner to dock in Havana since 1959.",Travel
caption_31387,"Tarte flambée Claire with crème fraîche, onions, cheeses and bacon at Raclette Factory, a new restaurant in Zurich.",Travel
caption_31396,"The Metronome, a public artwork on the façade of One Union Square, was created in 1999 by Kristin Jones and Andrew Ginzel.",Real Estate
caption_31397,"Skyline Tower is being built across from the former Citicorp building in Long Island City, Queens, where Amazon has leased one million square feet of space.",Real Estate
caption_31398,"The singer Bec Plexus&rsquo;s new album, &ldquo;STICKLIP,&rdquo; pairs her with a variety of contemporary composers.",Music
caption_31414,"Buen Retiro Park, with its classical gardens in an Andalusian style.",Travel
caption_31424,Jaap van Zweden conducting the baritone Matthias Goerne and the New York Philharmonic on Thursday at David Geffen Hall.,Music
caption_31442,"Too much of a good thing? For the hike to Hanging Lake, near Glenwood Springs, Colo., new restrictions now limit visitors.",Travel
caption_31446,"Eye-catching works along the High Line include the blinking ""C.R.E.A.M.,"" a play on the Hollywood sign, by Sable Elyse Smith.",Real Estate
caption_3145,"Leading the restaurant pack is the retro-chic and market-driven Jacinto, headed by Lucía Soria, an alumna of the famed Argentine chef Francis Mallmann.",Travel
caption_31451,"The violinist Anne-Sophie Mutter and her longtime piano collaborator, Lambert Orkis, at Carnegie Hall on Tuesday.",Music
caption_3146,"In Long Beach, N.Y., on Long Island, the city stopped selling daily beach passes in July to nonresidents for access on Fridays, Saturdays and Sundays.",Real Estate
caption_31471,"The Buyer Décorwise, David Karpa is taking his cue from the building's architecture.",Real Estate
caption_31475,"On the way to the entrance of the ""passage mound"" at Newgrange in County Meath.",Travel
caption_3148,"The baritone Sanford Sylvan, who died last week, was a principled, compelling and collegial singer, our critic writes.",Music
caption_31494,"Leonidas Kavakos performing Stravinsky&rsquo;s 1931 Violin Concerto at Carnegie Hall, with Michael Tilson Thomas leading the San Francisco Symphony.",Music
caption_31515,"Meringue with buttermilk, rhubarb and flowers at Elske.",Real Estate
caption_31528,"Homes listed at about the median price in their borough, clockwise from upper left: Queens, single-family, $475,000; Bronx, two-family, $395,000; Brooklyn, condo, $657,000; Staten Island, single-family (right half), $379,000.",Real Estate
caption_31530,"In the age of the 21st century fan community, perhaps no group is more emphatic, organized and passionate than Michael Jackson&rsquo;s supporters.",Music
caption_31534,"Now that most people&rsquo;s work involves less paper, task lights can be smaller, which &ldquo;makes the new options much more interesting,&rdquo; said Clive Wilkinson, an architect who has designed offices for companies like Microsoft. (The Cap Table Lamp, which has an adjustable shade, is $405 at Horne.)",Real Estate
caption_31542,"Kanye West debuted his eighth album, ""Ye,"" at a listening event in Wyoming that was live streamed to curious fans.",Music
caption_31545,"At The Resort at Pelican Hill, a five-star retreat in Newport Beach, Calif., customers booking the momcation package receive a $50 spa credit and other perks.",Travel
caption_31547,"The exterior of the building that houses God's Love We Deliver, a charity that feeds the sick and homebound.",Real Estate
caption_31555,"The French soprano Sabine Devieilhe made her Carnegie Hall debut on Thursday at Weill Recital Hall, with the pianist Mathieu Pordoy.",Music
caption_31562,"WE FOUR  Lucas Matthiessen and Claire de Brunner share an apartment with his dog, Goose, and her cat, Gretel.",Real Estate
caption_31565,"The young composer Mack Scocca-Ho, taking a bow with the conductor Jaap van Zweden on Thursday at New York Philharmonic's ""Phil the Hall.""",Music
caption_3157,"TripAdvisor, which is based in Needham, Mass., says it has changed its rules about reviews that contain allegations of rape or other crimes.",Travel
caption_31575,"THE RENTERS Dr. Bill Gold and Dr. Bess Gold come to New York from Minneapolis to help care for Tessa, their first grandchild.",Real Estate
caption_31577,"Ceviche with carrots, radishes and sal de gusto.",Travel
caption_3158,"THE RENTERS Eleni Vlachos and Rob Gilbride and their dog, Syba, moved to New York City from Durham, N.C., with low expectations.",Real Estate
caption_31591,"Crud Crusader A health nut before it was fashionable, Bill Sothern decided in the 1990s to shift from his family's garment business to something a little more toxic: He was certified as an industrial hygienist. His firm, Microecologies, volunteered its services in New Orleans after Hurricane Katrina and is battling household mold problems caused by Sandy. Mr. Sothern, 66, and his team have conducted more than 5,000 investigations over the years, often with the help of a vacuum pump and an ""air-o-cell"" device, which collects airborne mold spores for laboratory testing.",Real Estate
caption_31595,"BRANCHING OUT  The five-story Osborne, Fifth Avenue from 52nd to 53rd Street, stood next to the mansion of its builder, a woman in the abortion trade. Completed in 1876, it had one of the newfangled steam elevators. This photo was taken about 1880.",Real Estate
caption_31607,"The soprano Anna Netrebko bows after performing acts from three Puccini operas, including &ldquo;Turandot,&rdquo; on New Year&rsquo;s Eve at the Metropolitan Opera.",Music
caption_31609,Kirill Petrenko made a belated Carnegie Hall debut conducting the Bavarian State Orchestra.,Music
caption_31613,"The young Chicago trumpeter Marquis Hill led his Blacktet at Jazz Standard, playing songs from his coming album, &ldquo;Modern Flows Vol. 2.&rdquo;",Music
caption_3162,"Cities like Hamburg, Germany, above, will be opening to most countries in Europe, beginning this month.",Travel
caption_31620,"Camila Cabello's first solo album debuted at the top of the Billboard 200, boosted by its hit single, ""Havana.""",Music
caption_31624,"Chris and Aileen Bruner relaxing in Tuxedo Park, N.Y.",Real Estate
caption_31628,"21 Savage's latest album, ""I Am &gt; I Was,"" spent two weeks at No. 1 before he was arrested by Immigration and Customs Enforcement for overstaying his visa. Charles Kuck, left, his immigration attorney, is optimistic the rapper will be allowed to stay in the United States.",Music
caption_31631,"On June 1, the United States Virgin Islands entered the fourth of its five reopening stages, which include welcoming tourists who must undergo health screenings upon entry. Above, Coral Bay, St. John.",Travel
caption_31635,"Asmik Grigorian, right, as Salome (with Julian Prégardien) at the Salzburg Festival, which continues through Aug. 30.",Music
caption_31638,"Noname will bring her gentle, lyric brand of hip-hop to the Prospect Park Bandshell on Friday.",Music
caption_3165,The Megabus that caught fire on the way to Milwaukee.,Travel
caption_31673,"The soprano Erin Wall in 2016. She had a &ldquo;wide compass, gleaming high extension and ability to float a ravishing, seamless line,&rdquo; one critic wrote. She was in treatment for cancer for much of 2018 but continued to perform.",Music
caption_31674,Another penthouse combination at the Charles recently closed.,Real Estate
caption_31680,The 35XV high-rise condominium,Real Estate
caption_31689,"The Great Hall of the Hotel Saranac was influenced by the 14th century Palazzo Davanzati in Florence, Italy, with ornately painted grand beams that depict geese, hare and fish.",Travel
caption_31692,Riding in a long tail boat on the Chao Phraya.,Travel
caption_31700,"Reagan National Airport in Arlington, Va., in December 2015.",Travel
caption_31721,The harpist Parker Ramsay&rsquo;s recording of Bach&rsquo;s &ldquo;Goldberg&rdquo; Variations is coming out next month.,Music
caption_31722,"Panorama La Medina, a rooftop cafe, offers some of the best views of Tunis's old town.",Travel
caption_31740,"In a joint venture, the Washington-based Fundrise is bidding to develop a lot near the Manhattan Bridge.",Real Estate
caption_31755,"The bright, open ""bullpen"" office where all staff members now work together.",Real Estate
caption_31760,A house for rent in Bedford.,Real Estate
caption_31768,Jake Gyllenhaal and Meg Ryan each bought apartments at 443 Greenwich Street.,Real Estate
caption_3178,Les Sources de Caudalie is in the Bordeaux wine country.,Travel
caption_31784,Artis Coffee.,Travel
caption_31788,"The percussionist C&aacute;ndido Camero in an undated photo. His contributions to conga playing, one admirer said, &ldquo;were literally game changing.&rdquo;",Music
caption_3180,"Southbridge Towers, as seen from the Brooklyn Bridge, has four high-rises and additional low-rise buildings.",Real Estate
caption_31800,"Below the waterfall at Paterson Great Falls National Historical Park in Paterson, N.J.",Travel
caption_31802,A credit ratings agency praised the Met's reputation but warned of the company's low endowment and raised concerns about its reliance on large contributions.,Music
caption_31811,Jan Howard performing in 1974 at the Grand Ole Opry&rsquo;s last show at the Ryman Auditorium. She was a member of the Opry cast for 49 years.,Music
caption_31813,"Explore contemporary and ancient Rome through the eyes of three authors. Robert Harris's ""Imperium"" is set in ancient Rome.",Travel
caption_31821,"Left to right, Janet Jackson, Thom Yorke of Radiohead and Robert Smith of the Cure are among the seven acts that will be joining the Rock &amp; Roll Hall of Fame next year.",Music
caption_31832,"Pierre Audi's production of Monteverdi's ""Vespers for the Blessed Virgin,"" with a sculpture by Berlinde De Bruyckere as its centerpiece.",Music
caption_31837,R. Kelly has faced accusations of sexual misconduct for two decades. And one reporter has remained on the story.,Music
caption_31840,"1959 Restaurant & Bar, which opened at Second City in Chicago last spring.",Travel
caption_31841,The comedian Gary Owen.,Travel
caption_31864,Wire&rsquo;s first three albums have been reissued as multiple-CD sets with versions that reveal some of the choices behind the band&rsquo;s innovative work.,Music
caption_31880,Carlo Dellaverson loves the location of his new studio.,Real Estate
caption_31887,"Billy Hayes, whose memoir was the basis of the film ""Midnight Express,"" in London.",Travel
caption_31888,"The soundtrack to ""A Star Is Born"" is spending its third week at the top of the Billboard album chart.",Music
caption_31894,"No coat, boots, gloves or hat necessary.",Travel
caption_31899,The pianist Lucas Debargue&rsquo;s recent release is one of the more sprawling helpings on record of Scarlatti&rsquo;s hundreds of sonatas.,Music
caption_31903,The Buyers Jesse Peckham and Vanessa Hylande with their children in their new home.,Real Estate
caption_31913,"A screenshot of the Berlin Philharmonic&rsquo;s livestreamed concert on Friday, in which the soprano Christiane Karg sang with a much reduced and socially distanced orchestra, conducted by Kirill Petrenko in an empty concert hall.",Music
caption_31919,"Rowhouses built by Rebecca Jones stood on the east side of Fifth Avenue, from 55th to 56th Street, in 1870.",Real Estate
caption_31921,"A scene from &ldquo;The Image Book,&rdquo; the latest film from Jean-Luc Godard.",Music
caption_31927,"Six friends were living in two cramped apartments in Murray Hill when the pandemic hit. So they rented a six-bedroom in the financial district and even got a slight break on their rent. Four of those friends are, from left, Brian Pedersen, Ellis Eaton, Joachim Cedergren and Chris Hattar.",Real Estate
caption_3194,A bit of whimsy was added to oil tanks.,Real Estate
caption_31941,460 West 22nd Street,Real Estate
caption_31945,The addition of a shed dormer allowed the couple to create a master bedroom tall enough so that Daniel doesn't hit his head.,Real Estate
caption_31947,"Adare Manor, in County Limerick, is offering a two-night, family-friendly getaway called &ldquo;A Christmas Beyond Everything.&rdquo;",Travel
caption_31951,"<strong>THE BUYERS</strong> Prachee Pathak and Richard Lappin with their twins, Sahm, on the counter, and Uma, and Ms. Pathak's mother, Vimal Pathak, far left.",Real Estate
caption_31952,"The Singapore Architecture plate collection, designed by Ella Zheng, is sold at Supermama.",Travel
caption_31956,"The automobile entrance for the condominium 252 East 57th Street is a 3,000-square-foot porte-cochere, with a cobblestone floor and a soaring, swirling white center column.",Real Estate
caption_3197,"The Enclave at the Cathedral, left, a 430-unit rental complex built just north of the Cathedral Church of St. John the Divine.",Real Estate
caption_31982,Texas state troopers parked along I-10 on April 6 at the Louisiana border. People arriving from Louisiana have been ordered to quarantine themselves.,Travel
caption_31984,"David Berman of the band Silver Jews performing in Spain in 2008. A reluctant performer, over time he came to be nearly as well known for his poetry as for his music.",Music
caption_31985,Beatrice Rana will play Prokofiev with the Philadelphia Orchestra and Yannick N&eacute;zet-S&eacute;guin on Friday at Carnegie Hall.,Music
caption_31986,Louis Vuitton America's Cup World Series Bermuda in 2015.,Travel
caption_31997,"The Oberoi Udaivilas in Udaipur, India, is among the company's high-end properties.",Travel
caption_31998,"On a new development at 50 Greenpoint Avenue in Brooklyn, wrapping two corners of the building, at ground level, are colored works by the Brooklyn street artist JMikal Davis.",Real Estate
caption_3200,"The Filomena, a house in West Stockbridge, Mass., designed by the firm Arthur&rsquo;s, has a kitchen with DIY Slab doors from Semihandmade.",Real Estate
caption_32009,Lorde performing at last year's Governors Ball Music Festival.,Music
caption_32011,On the high ropes course at Waldhochseilgarten in Volkspark Jungfernheide.,Travel
caption_3202,"After years of spare-no-expense opulence, some condominiums are now offering more understated, attainable style, including Greenwich West, which recently partnered with Design Within Reach to furnish its model units.",Real Estate
caption_32022,"Rebekah Miranda and her daughter, Amber Valentin, moved into a two-bedroom apartment in a new building in Morrisania last fall.",Real Estate
caption_32024,Sunset and a view of the European side of Istanbul from the Kadikoy waterfront.,Travel
caption_32026,"From left, Virgil Thomson, Harold Shapero and Vivian Fine: composers whose mid-20th-century works remain inexplicably overlooked.",Music
caption_32028,The Hotel Quinta Avenida in Havana is one of the hotels in Cuba that Starwood has signed a deal to refurbish and manage.,Travel
caption_32033,"""Ambient really was a way of saying, 'I'm now designing musical experiences.'""",Music
caption_32034,"Taylor Swift's ""Folklore"" spent a second consecutive week at No. 1 on the Billboard album chart.",Music
caption_32035,"The Sebastians and Tenet Vocal Artists performing Bach's ""St. Matthew Passion"" at St. Peter's Episcopal Church.<br /><br />",Music
caption_32039,A view of the town of Lyme Regis from a rocky beach in southwest England.,Travel
caption_32043,Kodak Black is a 21-year-old Florida rapper who is scheduled to stand trial on charges of criminal sexual conduct this spring.,Music
caption_32044,"Julian Robertson, last year at one of his New Zealand properties, the Farm at Cape Kidnappers, Hawkes Bay.",Travel
caption_32047,"A waiter carrying sandwiches at Lomit's, a classic sandwich shop in Santiago, Chile.",Travel
caption_32061,"The Bronx rapper Remy Ma at Summer Jam 2016 in East Rutherford, N.J. She will be at Irving Plaza on Friday.",Music
caption_32065,"A house in East Hampton, N.Y., that Dan Scotti built after demolishing the existing house, which had been owned by the author James Brady.",Real Estate
caption_32077,Fabio Luisi leading the Met Orchestra at Carnegie Hall in 2011. He has been named the next music director of the Dallas Symphony Orchestra.,Music
caption_32083,"A view of Ritan Park in Beijing, which houses the Temple of the Sun. It was built in 1530, one of four shrines where the emperor worshiped key heavenly bodies.",Travel
caption_32089,Semyon Bychkov conducting the New York Philharmonic at David Geffen Hall on Thursday.,Music
caption_3209,"Prince had &ldquo;this ability to project himself into you, as if he were another aspect of your artistic self,&rdquo; said Susannah Melvoin of the Family, the group that first released &ldquo;Nothing Compares 2 U.&rdquo;",Music
caption_32092,"Jonathan Resnick, center, in the lobby of 199 Water Street, which was heavily damaged by flooding during Hurricane Sandy.",Real Estate
caption_32098,"The New School's University Center, a residential and class complex, is owned and run by the college. The 617-student residential portion, Kerrey Hall, opened this fall.",Real Estate
caption_32100,"Though repeat customers stayed at the Four Seasons Hotel George V, there were fewer first-time travelers.",Travel
caption_32114,David Solomito.,Travel
caption_32116,"The childhood home of the French novelist Colette, in Burgundy&rsquo;s Saint-Sauveur-en-Puisaye, opened to the public in 2016.",Travel
caption_32120,"The Louisiana Philharmonic Orchestra, conducted by Carlos Miguel Prieto, performing Philip Glass's Concerto Fantasy for Two Timpanists and Orchestra at Carnegie Hall this week.",Music
caption_32123,A ground-floor retail space is for sale or lease in Ian Schrager&rsquo;s luxury condominium at 160 Leroy Street in Manhattan.,Real Estate
caption_32129,"Ryan Cheal and Kelly Godzik were not planning to move in together, but the looming L train shutdown gave them a little nudge.",Real Estate
caption_3213,"Raquel Vasquez La Roche, an artist and teacher, works on the framework for a costume for a moko jumbie band at Granderson Lab in Belmont, a Port of Spain suburb.",Travel
caption_32143,The #MeToo movement has renewed interest in the allegations against R. Kelly.,Music
caption_32153,A rendering of 45 Park Place: a full-floor unit at dusk.,Real Estate
caption_32158,Louis Armstrong in his den in 1958. In the background: a rug in the guest bathroom at the Louis Armstrong House Museum in Queens.,Music
caption_32159,Sturgill Simpson on his wooded property in Tennessee.,Music
caption_32163,"A guestroom at Shinola Hotel, a boutique hotel where items from the throw blanket to the bedside clock are for sale.",Travel
caption_32174,"The rapper 21 Savage, performing in 2019, enlisted Morgan Freeman to contribute vocals to ""Savage Mode II"" that were reportedly recorded on an iPhone.",Music
caption_32182,"The first project to open at Halletts Point, on the waterfront in Astoria, Queens, has 404 rentals spread out over two towers that face Manhattan.",Real Estate
caption_32183,"Plans to add two office towers to the Chelsea Market, a popular food marketplace, set off a public furor.",Real Estate
caption_32187,"From left, Dan Medvidick, Joe D&rsquo;Emilio, Erik Heitz and Blake Zolfo.",Real Estate
caption_32188,The Metropolitan Opera likely faces the loss of between $8 million and $12 million in box office revenues through the end of the month.,Music
caption_32189,The Apollo Gallery at the Louvre. Getting a Museum Pass can help you save on a high-end trip to Paris.,Travel
caption_32190,"""It is impossible for me to exist in this space and not acknowledge the fact that it's a little weird,"" Breland said.",Music
caption_32194,44 North Coffee.,Travel
caption_32202,"To the rear of the house, a terrace with a barbecue pit is surrounded by Victorian-style gardens with seating areas among mature shrubs and trees.",Real Estate
caption_32203,Zurich's official Christmas lights at Bahnhofstrasse.,Travel
caption_32204,"Grilled avocado with slow-cooked egg and garlic and almond chimichurri, a small plate at Dondoh.",Travel
caption_3221,"The massive planks of Robert Lepage's staging of Wagner's ""Ring"" at the Metropolitan Opera can rotate into alluring configurations.",Music
caption_32217,Big Jay McNeely at the Paradiso in Amsterdam in 1988. He had a pivotal role in establishing the saxophone &mdash; before the electric guitar supplanted it &mdash; as the featured instrument among soloists at the dawn of rock &rsquo;n&rsquo; roll.,Music
caption_32218,Zaha Hadid Architects is designing 520 West 28th Street.,Real Estate
caption_32225,"Matthew and Audrey Lorence outside their home in Needham, Mass. Their parents, Jean and Mark, are struggling to best get the college students &mdash; Matthew, a junior at New York University, and Audrey, a first-year at the University of Pittsburgh &mdash; to school. Younger siblings Meredith and Luke usually take part in this family tradition. No dice this year.",Travel
caption_32231,"The D.J. Zane Lowe's interviews started taking in how the creative process intersects with mental illness or emotional stability, and he leaned into it.",Music
caption_32234,"ASAP Ferg with ASAP Rocky, right, performing during a celebration of the life and music of ASAP Yams in 2016.",Music
caption_32236,A street scene in Mawlynnong village.,Travel
caption_32237,"Post Malone's ""Hollywood's Bleeding"" returned to No. 1 with 108 million streams and 9,000 sales.",Music
caption_3224,Students from the Refugee Youth Summer Academy visited the Statue of Liberty.,Travel
caption_32243,"IHG, which uses bulk bathroom amenities by J.R. Watkins in its Holiday Inn Express hotels, plans to extend the use of bulk products in all of its 5,600 hotels worldwide.",Travel
caption_32244,A view of Gothenburg.,Travel
caption_32248,The N.A.A.C.P. named four different episodes in which black passengers were said to have been discriminated against by American Airlines.,Travel
caption_32249,"A ticket bundle helped the Backstreet Boys sell the equivalent of 234,000 copies of ""DNA"" in the United States last week, giving them a No. 1 debut.",Music
caption_32256,Air travelers wait in line to check in at McCarran International Airport in Las Vegas.,Travel
caption_32258,"In October 2017, a gunman smuggled more than 20 firearms into his room at the Mandalay Bay Resort and Casino in Las Vegas, and killed 58 people attending a music festival below the hotel.",Travel
caption_3226,"Puerto Rico reopened to travelers from the American mainland in July, then pushed the date back a month over concerns about whether travelers would follow mask policies.",Travel
caption_32260,"Roger Rees, the actor, left, and Rick Elice, the playwright, at their Upper West Side apartment.",Real Estate
caption_32263,The Charles Bridge is part of the marathon route.,Travel
caption_32264,"Stacie Krajchir-Tom, with her husband, Kristopher, and her son, Milo.",Travel
caption_32278,The glassy-blue One57 skyscraper,Real Estate
caption_32283,"Mad River Glen, which has a one-seat chairlift.",Travel
caption_3229,"Jonathan and Barbara Pessolano bought a large used high-end kitchen for their house on Staten Island from Green Demolitions in Fairfield, N.J.",Real Estate
caption_32291,A five-story mixed-use walk-up at 926 Amsterdam Avenue in Manhattan sold for $5.8 million.,Real Estate
caption_3230,"The composer Chou Wen-chung at his home in Manhattan in 2014. He blended disparate influences to create what one admirer said &ldquo;doesn&rsquo;t sound like hyphenated music.""",Music
caption_32300,"The experimental German band Can, from left: Jaki Liebezeit, Holger Czukay, Irmin Schmidt and Michael Karoli. The group split in 1978 but has remained influential in underground rock and electronic music.",Music
caption_32303,"THE RENTERS Marcus Arnett, left, and Isaac Mahone with their roommates.",Real Estate
caption_32305,The Plage Palace in Palavas-Les-Flots is the first outpost from the well-known Costes family of hoteliers in Languedoc.,Travel
caption_32308,Medieval ruins in the terrace garden.,Travel
caption_32316,"Evelyn Herlitzius, left, who is continuing her Metropolitan Opera debut run in ""Parsifal,"" and Anna Caterina Antonacci, who will make a rare recital appearance at Zankel Hall next week.",Music
caption_32318,"About five million foreign travelers visited Iran in 2014, and the country aims to attract 20 million tourists by 2025.",Travel
caption_3232,The Greystone Mansion in Beverly Hills.,Travel
caption_32322,"During the nine years Dashboard Confessional singer and songwriter Chris Carrabba took a break from the band, emo experienced a resurgence.",Music
caption_32337,"Marina Abramovic on the stage of the Bavarian State Opera in Munich, where ""7 Deaths of Maria Callas"" was to premiere on April 11.",Music
caption_32348,"Kal Penn plays the press secretary, Seth Wright, on the ABC program ""Designated Survivor,"" which is filmed in Toronto.",Travel
caption_32350,"The facade is fixed now, but not long ago, bulging bricks spelled trouble for 2 Fifth Avenue, between Washington Square North and West Eighth Street.",Real Estate
caption_32366,Wooden effigies are part of the Torajan death rituals.,Travel
caption_32382,Looking over Cairo from the Citadel.,Travel
caption_32384,"Brandon Patrick George&rsquo;s new album includes works by Bach, Boulez, Prokofiev and the Finnish composer Kalevi Aho.",Music
caption_32386,"The condominium conversion at 30 Lincoln Plaza, near Lincoln Center.",Real Estate
caption_32393,"The Weeknd, whose album ""Starboy"" returns to Billboard's No. 1 spot after five weeks.",Music
caption_324,"The Buyer Judy Sheridan shares household chores with her mother, Helen Stoltz.",Real Estate
caption_32411,New Age retreats like the Ananda Center attract visitors with yoga classes and spa treatments.,Travel
caption_32415,Two floors are for lease in this 26-story office tower at 527 Madison Avenue in Manhattan.,Real Estate
caption_32425,"In response to new allegations of sexual misconduct, R. Kelly's team released a statement denying ""the many dark descriptions put forth by instigators and liars.""",Music
caption_32430,"Billie Eilish accepts the award for song of the year for ""Bad Guy.""",Music
caption_32437,"<strong>THE RENTER</strong> For Lindsey Olson, a transplant from Phoenix, $2,400 a month for rent seemed insane. The one-bedroom she bought in Prospect Heights increases her monthly outlay by about $400, but she&rsquo;s building equity.",Real Estate
caption_32439,Future leads another dominant week for hip-hop on the Billboard Top 200 chart.,Music
caption_32440,"Fred the Godson wrote his complex rhymes in an illegible scribble, knowing nobody else could decipher them.",Music
caption_32447,"A force in contemporary music, the composer Joan Tower turned 80 in September.",Music
caption_32449,"Valee, seen here at Cooper Classic Cars in Manhattan, customizes fast cars in addition to doing carpentry, construction and electrical work, and building koi ponds.",Music
caption_32451,"Arctic char, crisp skin and dill at Vernick on Rittenhouse Square.",Travel
caption_32466,"The Charlotte Douglas International Airport, where a US Airways passenger participated in an unusual protest.",Travel
caption_32479,"&ldquo;Hiking with the Hooligans&rdquo; began as a tourist activity in January, a raucous way to enjoy Jamaica&rsquo;s countryside.",Travel
caption_3249,"When Saadiq left Tony! Toni! Toné!, he wanted to explore his creative options. ""If I was free to do anything I wanted to do? I'm my own best bet. I'll bet on me all the time.""",Music
caption_32504,"Hugo Valverde, a horn player for the Metropolitan Opera, in Costa Rica, where he has relocated while furloughed because of the coronavirus pandemic.",Music
caption_32506,"The circular house is built into the hills outside La Calera, a small town in the eastern ranges of the Andes Mountains, overlooking Bogot&aacute;.",Real Estate
caption_32507,"Pepper, the Softbank Robotics humanoid robot at the Mandarin Oriental in Las Vegas.",Travel
caption_3251,The John A. Roebling Suspension Bridge leads into Smale Riverfront Park.,Travel
caption_32512,"Future&rsquo;s &ldquo;Future Hndrxx Presents: The Wizrd&rdquo; opened with the equivalent of 126,000 sales in the United States.",Music
caption_32519,"With the album &ldquo;Heartbreaker&rdquo; and songs like &ldquo;New York, New York,&rdquo; Adams became a solo star in the early 2000s. He later gained mainstream attention with a cover of Taylor Swift&rsquo;s &ldquo;1989&rdquo; album.",Music
caption_32525,"The composer Yotam Haber in New Hampshire, in front of an unfinished work by his wife, the artist Anna Schuleit Haber.",Music
caption_32546,The Ned in London opens in early March.,Travel
caption_32559,A stone balcony with views of Kotor Bay and the Orjen mountains is reached through a door on the second floor.,Real Estate
caption_32562,"The Transylvania countryside and the town of Crit, where La Hansi, a 500-year-old farmhouse converted into a bed-and-breakfast, is located.",Travel
caption_32564,On the municipal beach at Brazilian Avenue and South Ocean Boulevard.,Travel
caption_32567,Isla Verde beach in San Juan.,Travel
caption_32573,Children playing croquet at the Chewton Glen Hotel & Spa in southern England.,Travel
caption_32574,"The Lürzer Alm restaurant, bar and nightclub in Obertauern, Austria.",Travel
caption_32577,"Lil Baby's ""My Turn"" held No. 1 for a third nonconsecutive week with 72,000 sales, including with 110 million streams.",Music
caption_32582,"Katherine Dunleavy had planned to continue sharing an apartment with roommates this year, but with few friends left in the city after the pandemic, she opted to move into a studio instead. &ldquo;It turns out I really love living alone,&rdquo; she said.",Real Estate
caption_32584,"The living room has a view to Mount Tamalpais. The renovation included replacing large expanses of single-paned windows with insulated glass. The Man daybed is from Nor11 (about $5,400) and the Platner coffee table is from Knoll (from $2,380).",Real Estate
caption_32594,"At work inside the Art Students League, a 57th Street institution since the 1890s. Spanning Manhattan from river to river, 57th courses through the heart of the main retail district.",Real Estate
caption_326,"Dylan performed much of the Rolling Thunder Revue in white face paint, inspired by the band Kiss.",Music
caption_32601,"Spaghetti with smoked datterini tomatoes, clams and 'nduja at Sager + Wilde, whose menu focuses on Mediterranean dishes and local ingredients.",Travel
caption_32610,"The Kent Automatic Garage at Columbus Avenue and West 61st Street, as it appeared in 1936, when it had been in business for six years.",Real Estate
caption_32617,The GoldenEye resort in Jamaica.,Travel
caption_32618,"From left: Emily Strayer, Natalie Maines and Martie Maguire of the Chicks, photographed via FaceTime.",Music
caption_32620,"Idles, from left: Adam Devonshire, Jon Beavis, Mark Bowen, Joe Talbot and Lee Kiernan. The British band plays high-octane shows that are still filled with plenty of love.",Music
caption_32627,The Mandarin Oriental Hyde Park in London.,Travel
caption_32629,Robert C. Lieber,Real Estate
caption_32637,The Four Seasons Hotel George V is offering a special package for Valentine's Day.,Travel
caption_32648,This 20-foot-wide five-story building at 228 East 58th Street (between Second and Third Avenues) in Manhattan is for sale for $11.25 million.,Real Estate
caption_32651,"The dining room, like the rest of the house, has oak floors and wide ceiling beams.",Real Estate
caption_32659,"The shores of Banna Strand, outside Tralee, County Kerry, where Casement and two other Irishmen came ashore on Good Friday morning in 1916 after being deposited from a German U-boat.",Travel
caption_32676,"The 135-room boutique hotel, in Columbus's energetic Short North neighborhood, is filled with pieces from the owners' art collection.",Travel
caption_32679,The Rooftop bar features a dramatic view of Trafalgar Square and the London skyline.,Travel
caption_32686,"A rendering of the City Parks Foundation's SummerStage venue in Central Park, which underwent a renovation ahead of the 2019 summer season.",Music
caption_32695,"In January, John Prine received a lifetime achievement award at the Grammys for his contributions to songwriting.",Music
caption_32698,Tourists at the top of City Palace in Jaipur.,Travel
caption_327,"A 44-unit condo, 551 West 21st Street, is rising at the West Side Highway.",Real Estate
caption_32722,Box Canyon trail in the Rocky Mountain National Park.,Travel
caption_32740,"Jerry and the gang spent much of their time at Tom's, known on the show as Monk's Café.",Travel
caption_32741,A dish at Vedge featuring colorful layered mashed potatoes.,Travel
caption_32742,Justin Timberlake performed an 11-song set at Super Bowl halftime that had internet critics fired up.,Music
